,0
2025-09-29 22:00:00+02:00,84.88
2025-09-29 23:00:00+02:00,88.6
2025-09-30 00:00:00+02:00,69.9
2025-09-30 01:00:00+02:00,64.7
2025-09-30 02:00:00+02:00,65.9
2025-09-30 03:00:00+02:00,43.63
2025-09-30 04:00:00+02:00,38.0
2025-09-30 05:00:00+02:00,30.23
2025-09-30 06:00:00+02:00,56.0
2025-09-30 07:00:00+02:00,98.18
2025-09-30 08:00:00+02:00,120.0
2025-09-30 09:00:00+02:00,93.97
2025-09-30 10:00:00+02:00,60.1
2025-09-30 11:00:00+02:00,31.0
2025-09-30 12:00:00+02:00,24.47
2025-09-30 13:00:00+02:00,21.9
2025-09-30 14:00:00+02:00,7.43
2025-09-30 15:00:00+02:00,22.89
2025-09-30 16:00:00+02:00,25.26
2025-09-30 17:00:00+02:00,36.01
2025-09-30 18:00:00+02:00,82.99
2025-09-30 19:00:00+02:00,117.0
2025-09-30 20:00:00+02:00,106.18
2025-09-30 21:00:00+02:00,83.23
2025-09-30 22:00:00+02:00,73.0
2025-09-30 23:00:00+02:00,75.73
2025-10-01 00:00:00+02:00,102.08
2025-10-01 00:15:00+02:00,91.65
2025-10-01 00:30:00+02:00,63.14
2025-10-01 00:45:00+02:00,61.25
2025-10-01 01:00:00+02:00,86.91
2025-10-01 01:15:00+02:00,78.45
2025-10-01 01:30:00+02:00,75.02
2025-10-01 01:45:00+02:00,67.7
2025-10-01 02:00:00+02:00,61.57
2025-10-01 02:15:00+02:00,61.51
2025-10-01 02:30:00+02:00,36.82
2025-10-01 02:45:00+02:00,30.39
2025-10-01 03:00:00+02:00,33.4
2025-10-01 03:15:00+02:00,33.05
2025-10-01 03:30:00+02:00,31.58
2025-10-01 03:45:00+02:00,19.85
2025-10-01 04:00:00+02:00,43.45
2025-10-01 04:15:00+02:00,61.9
2025-10-01 04:30:00+02:00,69.41
2025-10-01 04:45:00+02:00,1.35
2025-10-01 05:00:00+02:00,22.25
2025-10-01 05:15:00+02:00,24.53
2025-10-01 05:30:00+02:00,36.08
2025-10-01 05:45:00+02:00,32.35
2025-10-01 06:00:00+02:00,37.82
2025-10-01 06:15:00+02:00,61.32
2025-10-01 06:30:00+02:00,68.11
2025-10-01 06:45:00+02:00,78.41
2025-10-01 07:00:00+02:00,86.3
2025-10-01 07:15:00+02:00,101.84
2025-10-01 07:30:00+02:00,107.7
2025-10-01 07:45:00+02:00,114.73
2025-10-01 08:00:00+02:00,140.78
2025-10-01 08:15:00+02:00,130.56
2025-10-01 08:30:00+02:00,115.17
2025-10-01 08:45:00+02:00,95.25
2025-10-01 09:00:00+02:00,125.5
2025-10-01 09:15:00+02:00,105.01
2025-10-01 09:30:00+02:00,92.24
2025-10-01 09:45:00+02:00,60.0
2025-10-01 10:00:00+02:00,100.24
2025-10-01 10:15:00+02:00,65.0
2025-10-01 10:30:00+02:00,58.81
2025-10-01 10:45:00+02:00,45.0
2025-10-01 11:00:00+02:00,59.07
2025-10-01 11:15:00+02:00,44.2
2025-10-01 11:30:00+02:00,35.87
2025-10-01 11:45:00+02:00,24.97
2025-10-01 12:00:00+02:00,26.76
2025-10-01 12:15:00+02:00,22.5
2025-10-01 12:30:00+02:00,23.92
2025-10-01 12:45:00+02:00,22.5
2025-10-01 13:00:00+02:00,16.99
2025-10-01 13:15:00+02:00,16.68
2025-10-01 13:30:00+02:00,15.98
2025-10-01 13:45:00+02:00,15.45
2025-10-01 14:00:00+02:00,6.67
2025-10-01 14:15:00+02:00,15.31
2025-10-01 14:30:00+02:00,16.35
2025-10-01 14:45:00+02:00,17.76
2025-10-01 15:00:00+02:00,16.68
2025-10-01 15:15:00+02:00,18.94
2025-10-01 15:30:00+02:00,16.79
2025-10-01 15:45:00+02:00,24.57
2025-10-01 16:00:00+02:00,19.0
2025-10-01 16:15:00+02:00,26.56
2025-10-01 16:30:00+02:00,43.78
2025-10-01 16:45:00+02:00,58.55
2025-10-01 17:00:00+02:00,25.1
2025-10-01 17:15:00+02:00,50.0
2025-10-01 17:30:00+02:00,60.0
2025-10-01 17:45:00+02:00,77.67
2025-10-01 18:00:00+02:00,59.07
2025-10-01 18:15:00+02:00,75.01
2025-10-01 18:30:00+02:00,101.52
2025-10-01 18:45:00+02:00,110.69
2025-10-01 19:00:00+02:00,105.68
2025-10-01 19:15:00+02:00,112.21
2025-10-01 19:30:00+02:00,148.01
2025-10-01 19:45:00+02:00,134.33
2025-10-01 20:00:00+02:00,148.01
2025-10-01 20:15:00+02:00,130.06
2025-10-01 20:30:00+02:00,102.19
2025-10-01 20:45:00+02:00,86.79
2025-10-01 21:00:00+02:00,102.47
2025-10-01 21:15:00+02:00,89.7
2025-10-01 21:30:00+02:00,72.01
2025-10-01 21:45:00+02:00,45.47
2025-10-01 22:00:00+02:00,92.23
2025-10-01 22:15:00+02:00,80.26
2025-10-01 22:30:00+02:00,95.17
2025-10-01 22:45:00+02:00,86.71
2025-10-01 23:00:00+02:00,86.87
2025-10-01 23:15:00+02:00,70.81
2025-10-01 23:30:00+02:00,87.45
2025-10-01 23:45:00+02:00,65.01
2025-10-02 00:00:00+02:00,96.94
2025-10-02 00:15:00+02:00,74.48
2025-10-02 00:30:00+02:00,62.59
2025-10-02 00:45:00+02:00,43.01
2025-10-02 01:00:00+02:00,73.51
2025-10-02 01:15:00+02:00,60.45
2025-10-02 01:30:00+02:00,64.18
2025-10-02 01:45:00+02:00,72.19
2025-10-02 02:00:00+02:00,79.84
2025-10-02 02:15:00+02:00,56.01
2025-10-02 02:30:00+02:00,47.12
2025-10-02 02:45:00+02:00,28.74
2025-10-02 03:00:00+02:00,39.49
2025-10-02 03:15:00+02:00,28.77
2025-10-02 03:30:00+02:00,28.77
2025-10-02 03:45:00+02:00,14.74
2025-10-02 04:00:00+02:00,31.36
2025-10-02 04:15:00+02:00,31.02
2025-10-02 04:30:00+02:00,46.12
2025-10-02 04:45:00+02:00,49.25
2025-10-02 05:00:00+02:00,46.99
2025-10-02 05:15:00+02:00,62.59
2025-10-02 05:30:00+02:00,71.99
2025-10-02 05:45:00+02:00,84.98
2025-10-02 06:00:00+02:00,51.57
2025-10-02 06:15:00+02:00,78.01
2025-10-02 06:30:00+02:00,66.93
2025-10-02 06:45:00+02:00,90.65
2025-10-02 07:00:00+02:00,71.54
2025-10-02 07:15:00+02:00,107.75
2025-10-02 07:30:00+02:00,109.63
2025-10-02 07:45:00+02:00,121.08
2025-10-02 08:00:00+02:00,153.01
2025-10-02 08:15:00+02:00,140.11
2025-10-02 08:30:00+02:00,115.1
2025-10-02 08:45:00+02:00,83.66
2025-10-02 09:00:00+02:00,119.87
2025-10-02 09:15:00+02:00,103.36
2025-10-02 09:30:00+02:00,92.29
2025-10-02 09:45:00+02:00,58.94
2025-10-02 10:00:00+02:00,84.5
2025-10-02 10:15:00+02:00,58.5
2025-10-02 10:30:00+02:00,55.56
2025-10-02 10:45:00+02:00,36.2
2025-10-02 11:00:00+02:00,44.1
2025-10-02 11:15:00+02:00,37.22
2025-10-02 11:30:00+02:00,33.32
2025-10-02 11:45:00+02:00,22.5
2025-10-02 12:00:00+02:00,28.05
2025-10-02 12:15:00+02:00,20.7
2025-10-02 12:30:00+02:00,22.5
2025-10-02 12:45:00+02:00,17.15
2025-10-02 13:00:00+02:00,20.16
2025-10-02 13:15:00+02:00,19.0
2025-10-02 13:30:00+02:00,16.46
2025-10-02 13:45:00+02:00,15.06
2025-10-02 14:00:00+02:00,15.59
2025-10-02 14:15:00+02:00,16.46
2025-10-02 14:30:00+02:00,16.79
2025-10-02 14:45:00+02:00,16.79
2025-10-02 15:00:00+02:00,15.0
2025-10-02 15:15:00+02:00,16.46
2025-10-02 15:30:00+02:00,16.0
2025-10-02 15:45:00+02:00,18.91
2025-10-02 16:00:00+02:00,20.7
2025-10-02 16:15:00+02:00,29.9
2025-10-02 16:30:00+02:00,30.09
2025-10-02 16:45:00+02:00,46.89
2025-10-02 17:00:00+02:00,25.1
2025-10-02 17:15:00+02:00,40.59
2025-10-02 17:30:00+02:00,55.52
2025-10-02 17:45:00+02:00,61.33
2025-10-02 18:00:00+02:00,47.16
2025-10-02 18:15:00+02:00,67.4
2025-10-02 18:30:00+02:00,101.68
2025-10-02 18:45:00+02:00,104.48
2025-10-02 19:00:00+02:00,90.0
2025-10-02 19:15:00+02:00,103.36
2025-10-02 19:30:00+02:00,110.41
2025-10-02 19:45:00+02:00,123.9
2025-10-02 20:00:00+02:00,130.71
2025-10-02 20:15:00+02:00,95.98
2025-10-02 20:30:00+02:00,81.69
2025-10-02 20:45:00+02:00,41.86
2025-10-02 21:00:00+02:00,99.82
2025-10-02 21:15:00+02:00,70.95
2025-10-02 21:30:00+02:00,57.95
2025-10-02 21:45:00+02:00,15.24
2025-10-02 22:00:00+02:00,57.16
2025-10-02 22:15:00+02:00,30.33
2025-10-02 22:30:00+02:00,68.03
2025-10-02 22:45:00+02:00,39.82
2025-10-02 23:00:00+02:00,39.31
2025-10-02 23:15:00+02:00,29.52
2025-10-02 23:30:00+02:00,48.35
2025-10-02 23:45:00+02:00,38.58
2025-10-03 00:00:00+02:00,58.41
2025-10-03 00:15:00+02:00,38.55
2025-10-03 00:30:00+02:00,22.32
2025-10-03 00:45:00+02:00,11.33
2025-10-03 01:00:00+02:00,47.56
2025-10-03 01:15:00+02:00,35.17
2025-10-03 01:30:00+02:00,28.98
2025-10-03 01:45:00+02:00,23.53
2025-10-03 02:00:00+02:00,30.6
2025-10-03 02:15:00+02:00,50.04
2025-10-03 02:30:00+02:00,22.52
2025-10-03 02:45:00+02:00,22.11
2025-10-03 03:00:00+02:00,26.78
2025-10-03 03:15:00+02:00,25.58
2025-10-03 03:30:00+02:00,17.45
2025-10-03 03:45:00+02:00,21.81
2025-10-03 04:00:00+02:00,17.69
2025-10-03 04:15:00+02:00,20.71
2025-10-03 04:30:00+02:00,17.79
2025-10-03 04:45:00+02:00,19.86
2025-10-03 05:00:00+02:00,17.73
2025-10-03 05:15:00+02:00,31.45
2025-10-03 05:30:00+02:00,45.45
2025-10-03 05:45:00+02:00,25.09
2025-10-03 06:00:00+02:00,23.05
2025-10-03 06:15:00+02:00,34.46
2025-10-03 06:30:00+02:00,65.62
2025-10-03 06:45:00+02:00,77.04
2025-10-03 07:00:00+02:00,68.93
2025-10-03 07:15:00+02:00,85.73
2025-10-03 07:30:00+02:00,94.33
2025-10-03 07:45:00+02:00,94.6
2025-10-03 08:00:00+02:00,122.98
2025-10-03 08:15:00+02:00,112.68
2025-10-03 08:30:00+02:00,102.97
2025-10-03 08:45:00+02:00,74.48
2025-10-03 09:00:00+02:00,115.46
2025-10-03 09:15:00+02:00,96.22
2025-10-03 09:30:00+02:00,82.24
2025-10-03 09:45:00+02:00,54.07
2025-10-03 10:00:00+02:00,97.43
2025-10-03 10:15:00+02:00,69.07
2025-10-03 10:30:00+02:00,60.16
2025-10-03 10:45:00+02:00,48.0
2025-10-03 11:00:00+02:00,58.94
2025-10-03 11:15:00+02:00,45.96
2025-10-03 11:30:00+02:00,50.0
2025-10-03 11:45:00+02:00,43.88
2025-10-03 12:00:00+02:00,47.97
2025-10-03 12:15:00+02:00,44.2
2025-10-03 12:30:00+02:00,40.0
2025-10-03 12:45:00+02:00,35.0
2025-10-03 13:00:00+02:00,45.76
2025-10-03 13:15:00+02:00,42.0
2025-10-03 13:30:00+02:00,36.2
2025-10-03 13:45:00+02:00,32.55
2025-10-03 14:00:00+02:00,38.08
2025-10-03 14:15:00+02:00,37.44
2025-10-03 14:30:00+02:00,40.0
2025-10-03 14:45:00+02:00,40.95
2025-10-03 15:00:00+02:00,32.91
2025-10-03 15:15:00+02:00,40.0
2025-10-03 15:30:00+02:00,40.0
2025-10-03 15:45:00+02:00,40.0
2025-10-03 16:00:00+02:00,34.45
2025-10-03 16:15:00+02:00,41.2
2025-10-03 16:30:00+02:00,45.76
2025-10-03 16:45:00+02:00,55.0
2025-10-03 17:00:00+02:00,40.01
2025-10-03 17:15:00+02:00,55.0
2025-10-03 17:30:00+02:00,59.05
2025-10-03 17:45:00+02:00,79.49
2025-10-03 18:00:00+02:00,31.31
2025-10-03 18:15:00+02:00,40.84
2025-10-03 18:30:00+02:00,56.92
2025-10-03 18:45:00+02:00,73.04
2025-10-03 19:00:00+02:00,48.95
2025-10-03 19:15:00+02:00,51.2
2025-10-03 19:30:00+02:00,72.24
2025-10-03 19:45:00+02:00,68.96
2025-10-03 20:00:00+02:00,84.75
2025-10-03 20:15:00+02:00,45.88
2025-10-03 20:30:00+02:00,56.68
2025-10-03 20:45:00+02:00,10.89
2025-10-03 21:00:00+02:00,67.07
2025-10-03 21:15:00+02:00,36.57
2025-10-03 21:30:00+02:00,35.92
2025-10-03 21:45:00+02:00,10.45
2025-10-03 22:00:00+02:00,37.77
2025-10-03 22:15:00+02:00,22.86
2025-10-03 22:30:00+02:00,25.32
2025-10-03 22:45:00+02:00,22.71
2025-10-03 23:00:00+02:00,31.76
2025-10-03 23:15:00+02:00,17.17
2025-10-03 23:30:00+02:00,13.71
2025-10-03 23:45:00+02:00,9.31
2025-10-04 00:00:00+02:00,13.75
2025-10-04 00:15:00+02:00,9.94
2025-10-04 00:30:00+02:00,8.52
2025-10-04 00:45:00+02:00,7.2
2025-10-04 01:00:00+02:00,8.55
2025-10-04 01:15:00+02:00,8.11
2025-10-04 01:30:00+02:00,2.41
2025-10-04 01:45:00+02:00,0.61
2025-10-04 02:00:00+02:00,3.83
2025-10-04 02:15:00+02:00,2.23
2025-10-04 02:30:00+02:00,0.69
2025-10-04 02:45:00+02:00,0.62
2025-10-04 03:00:00+02:00,0.01
2025-10-04 03:15:00+02:00,0.0
2025-10-04 03:30:00+02:00,0.0
2025-10-04 03:45:00+02:00,-0.01
2025-10-04 04:00:00+02:00,0.0
2025-10-04 04:15:00+02:00,0.0
2025-10-04 04:30:00+02:00,0.0
2025-10-04 04:45:00+02:00,0.0
2025-10-04 05:00:00+02:00,0.0
2025-10-04 05:15:00+02:00,0.0
2025-10-04 05:30:00+02:00,0.0
2025-10-04 05:45:00+02:00,0.0
2025-10-04 06:00:00+02:00,-0.02
2025-10-04 06:15:00+02:00,-0.01
2025-10-04 06:30:00+02:00,0.0
2025-10-04 06:45:00+02:00,0.05
2025-10-04 07:00:00+02:00,0.48
2025-10-04 07:15:00+02:00,1.86
2025-10-04 07:30:00+02:00,3.97
2025-10-04 07:45:00+02:00,0.01
2025-10-04 08:00:00+02:00,9.16
2025-10-04 08:15:00+02:00,6.48
2025-10-04 08:30:00+02:00,6.75
2025-10-04 08:45:00+02:00,4.0
2025-10-04 09:00:00+02:00,9.46
2025-10-04 09:15:00+02:00,14.33
2025-10-04 09:30:00+02:00,15.45
2025-10-04 09:45:00+02:00,2.14
2025-10-04 10:00:00+02:00,14.41
2025-10-04 10:15:00+02:00,7.96
2025-10-04 10:30:00+02:00,2.14
2025-10-04 10:45:00+02:00,0.15
2025-10-04 11:00:00+02:00,0.41
2025-10-04 11:15:00+02:00,0.02
2025-10-04 11:30:00+02:00,0.01
2025-10-04 11:45:00+02:00,0.0
2025-10-04 12:00:00+02:00,0.0
2025-10-04 12:15:00+02:00,-0.01
2025-10-04 12:30:00+02:00,-0.01
2025-10-04 12:45:00+02:00,-0.01
2025-10-04 13:00:00+02:00,0.0
2025-10-04 13:15:00+02:00,0.0
2025-10-04 13:30:00+02:00,-0.01
2025-10-04 13:45:00+02:00,-0.05
2025-10-04 14:00:00+02:00,-0.03
2025-10-04 14:15:00+02:00,-0.02
2025-10-04 14:30:00+02:00,-0.01
2025-10-04 14:45:00+02:00,0.0
2025-10-04 15:00:00+02:00,-0.03
2025-10-04 15:15:00+02:00,0.0
2025-10-04 15:30:00+02:00,0.0
2025-10-04 15:45:00+02:00,0.0
2025-10-04 16:00:00+02:00,-0.01
2025-10-04 16:15:00+02:00,-0.01
2025-10-04 16:30:00+02:00,-0.01
2025-10-04 16:45:00+02:00,0.0
2025-10-04 17:00:00+02:00,-0.05
2025-10-04 17:15:00+02:00,-0.01
2025-10-04 17:30:00+02:00,0.0
2025-10-04 17:45:00+02:00,0.65
2025-10-04 18:00:00+02:00,0.66
2025-10-04 18:15:00+02:00,5.11
2025-10-04 18:30:00+02:00,16.12
2025-10-04 18:45:00+02:00,21.33
2025-10-04 19:00:00+02:00,18.02
2025-10-04 19:15:00+02:00,20.12
2025-10-04 19:30:00+02:00,21.31
2025-10-04 19:45:00+02:00,20.51
2025-10-04 20:00:00+02:00,17.79
2025-10-04 20:15:00+02:00,14.9
2025-10-04 20:30:00+02:00,12.13
2025-10-04 20:45:00+02:00,8.73
2025-10-04 21:00:00+02:00,11.57
2025-10-04 21:15:00+02:00,8.91
2025-10-04 21:30:00+02:00,8.69
2025-10-04 21:45:00+02:00,7.37
2025-10-04 22:00:00+02:00,9.82
2025-10-04 22:15:00+02:00,8.31
2025-10-04 22:30:00+02:00,8.91
2025-10-04 22:45:00+02:00,6.76
2025-10-04 23:00:00+02:00,9.33
2025-10-04 23:15:00+02:00,8.48
2025-10-04 23:30:00+02:00,7.74
2025-10-04 23:45:00+02:00,5.18
2025-10-05 00:00:00+02:00,7.12
2025-10-05 00:15:00+02:00,6.86
2025-10-05 00:30:00+02:00,3.26
2025-10-05 00:45:00+02:00,0.0
2025-10-05 01:00:00+02:00,0.89
2025-10-05 01:15:00+02:00,1.32
2025-10-05 01:30:00+02:00,0.0
2025-10-05 01:45:00+02:00,-0.07
2025-10-05 02:00:00+02:00,1.85
2025-10-05 02:15:00+02:00,0.0
2025-10-05 02:30:00+02:00,-0.01
2025-10-05 02:45:00+02:00,-0.02
2025-10-05 03:00:00+02:00,0.0
2025-10-05 03:15:00+02:00,0.0
2025-10-05 03:30:00+02:00,-0.01
2025-10-05 03:45:00+02:00,-0.01
2025-10-05 04:00:00+02:00,-0.01
2025-10-05 04:15:00+02:00,-0.01
2025-10-05 04:30:00+02:00,-0.01
2025-10-05 04:45:00+02:00,-0.01
2025-10-05 05:00:00+02:00,-0.02
2025-10-05 05:15:00+02:00,-0.01
2025-10-05 05:30:00+02:00,-0.01
2025-10-05 05:45:00+02:00,0.0
2025-10-05 06:00:00+02:00,-0.1
2025-10-05 06:15:00+02:00,-0.01
2025-10-05 06:30:00+02:00,0.0
2025-10-05 06:45:00+02:00,0.24
2025-10-05 07:00:00+02:00,5.16
2025-10-05 07:15:00+02:00,3.58
2025-10-05 07:30:00+02:00,4.94
2025-10-05 07:45:00+02:00,2.54
2025-10-05 08:00:00+02:00,6.56
2025-10-05 08:15:00+02:00,1.01
2025-10-05 08:30:00+02:00,0.87
2025-10-05 08:45:00+02:00,0.45
2025-10-05 09:00:00+02:00,3.5
2025-10-05 09:15:00+02:00,5.0
2025-10-05 09:30:00+02:00,1.85
2025-10-05 09:45:00+02:00,0.0
2025-10-05 10:00:00+02:00,0.09
2025-10-05 10:15:00+02:00,0.0
2025-10-05 10:30:00+02:00,-0.01
2025-10-05 10:45:00+02:00,-0.1
2025-10-05 11:00:00+02:00,-0.02
2025-10-05 11:15:00+02:00,-0.1
2025-10-05 11:30:00+02:00,-0.47
2025-10-05 11:45:00+02:00,-0.99
2025-10-05 12:00:00+02:00,-0.1
2025-10-05 12:15:00+02:00,-1.0
2025-10-05 12:30:00+02:00,-1.06
2025-10-05 12:45:00+02:00,-1.8
2025-10-05 13:00:00+02:00,-2.02
2025-10-05 13:15:00+02:00,-2.1
2025-10-05 13:30:00+02:00,-2.27
2025-10-05 13:45:00+02:00,-2.5
2025-10-05 14:00:00+02:00,-2.64
2025-10-05 14:15:00+02:00,-2.57
2025-10-05 14:30:00+02:00,-2.5
2025-10-05 14:45:00+02:00,-2.1
2025-10-05 15:00:00+02:00,-2.1
2025-10-05 15:15:00+02:00,-1.51
2025-10-05 15:30:00+02:00,-0.57
2025-10-05 15:45:00+02:00,0.0
2025-10-05 16:00:00+02:00,-0.99
2025-10-05 16:15:00+02:00,-0.1
2025-10-05 16:30:00+02:00,-0.01
2025-10-05 16:45:00+02:00,1.09
2025-10-05 17:00:00+02:00,0.0
2025-10-05 17:15:00+02:00,2.26
2025-10-05 17:30:00+02:00,9.87
2025-10-05 17:45:00+02:00,22.6
2025-10-05 18:00:00+02:00,13.97
2025-10-05 18:15:00+02:00,21.07
2025-10-05 18:30:00+02:00,32.18
2025-10-05 18:45:00+02:00,42.7
2025-10-05 19:00:00+02:00,35.01
2025-10-05 19:15:00+02:00,44.2
2025-10-05 19:30:00+02:00,58.44
2025-10-05 19:45:00+02:00,72.05
2025-10-05 20:00:00+02:00,64.92
2025-10-05 20:15:00+02:00,52.46
2025-10-05 20:30:00+02:00,37.99
2025-10-05 20:45:00+02:00,18.52
2025-10-05 21:00:00+02:00,43.49
2025-10-05 21:15:00+02:00,34.24
2025-10-05 21:30:00+02:00,27.55
2025-10-05 21:45:00+02:00,19.97
2025-10-05 22:00:00+02:00,32.88
2025-10-05 22:15:00+02:00,27.35
2025-10-05 22:30:00+02:00,40.5
2025-10-05 22:45:00+02:00,27.41
2025-10-05 23:00:00+02:00,38.53
2025-10-05 23:15:00+02:00,21.54
2025-10-05 23:30:00+02:00,23.22
2025-10-05 23:45:00+02:00,9.84
2025-10-06 00:00:00+02:00,37.64
2025-10-06 00:15:00+02:00,29.98
2025-10-06 00:30:00+02:00,20.2
2025-10-06 00:45:00+02:00,20.0
2025-10-06 01:00:00+02:00,22.24
2025-10-06 01:15:00+02:00,18.99
2025-10-06 01:30:00+02:00,18.26
2025-10-06 01:45:00+02:00,15.61
2025-10-06 02:00:00+02:00,15.11
2025-10-06 02:15:00+02:00,16.03
2025-10-06 02:30:00+02:00,16.6
2025-10-06 02:45:00+02:00,15.2
2025-10-06 03:00:00+02:00,16.06
2025-10-06 03:15:00+02:00,15.62
2025-10-06 03:30:00+02:00,15.77
2025-10-06 03:45:00+02:00,16.33
2025-10-06 04:00:00+02:00,15.01
2025-10-06 04:15:00+02:00,21.8
2025-10-06 04:30:00+02:00,21.95
2025-10-06 04:45:00+02:00,24.83
2025-10-06 05:00:00+02:00,12.17
2025-10-06 05:15:00+02:00,13.68
2025-10-06 05:30:00+02:00,26.38
2025-10-06 05:45:00+02:00,54.1
2025-10-06 06:00:00+02:00,25.3
2025-10-06 06:15:00+02:00,81.68
2025-10-06 06:30:00+02:00,88.56
2025-10-06 06:45:00+02:00,102.28
2025-10-06 07:00:00+02:00,101.03
2025-10-06 07:15:00+02:00,113.99
2025-10-06 07:30:00+02:00,115.64
2025-10-06 07:45:00+02:00,120.74
2025-10-06 08:00:00+02:00,131.63
2025-10-06 08:15:00+02:00,130.69
2025-10-06 08:30:00+02:00,123.17
2025-10-06 08:45:00+02:00,113.55
2025-10-06 09:00:00+02:00,136.74
2025-10-06 09:15:00+02:00,110.34
2025-10-06 09:30:00+02:00,100.25
2025-10-06 09:45:00+02:00,86.28
2025-10-06 10:00:00+02:00,113.64
2025-10-06 10:15:00+02:00,82.6
2025-10-06 10:30:00+02:00,64.78
2025-10-06 10:45:00+02:00,48.07
2025-10-06 11:00:00+02:00,60.74
2025-10-06 11:15:00+02:00,55.94
2025-10-06 11:30:00+02:00,60.57
2025-10-06 11:45:00+02:00,63.11
2025-10-06 12:00:00+02:00,81.99
2025-10-06 12:15:00+02:00,48.11
2025-10-06 12:30:00+02:00,59.99
2025-10-06 12:45:00+02:00,42.88
2025-10-06 13:00:00+02:00,44.87
2025-10-06 13:15:00+02:00,44.67
2025-10-06 13:30:00+02:00,40.0
2025-10-06 13:45:00+02:00,36.2
2025-10-06 14:00:00+02:00,36.2
2025-10-06 14:15:00+02:00,36.64
2025-10-06 14:30:00+02:00,36.2
2025-10-06 14:45:00+02:00,36.2
2025-10-06 15:00:00+02:00,36.2
2025-10-06 15:15:00+02:00,40.0
2025-10-06 15:30:00+02:00,40.0
2025-10-06 15:45:00+02:00,45.1
2025-10-06 16:00:00+02:00,37.8
2025-10-06 16:15:00+02:00,44.0
2025-10-06 16:30:00+02:00,45.5
2025-10-06 16:45:00+02:00,69.46
2025-10-06 17:00:00+02:00,47.68
2025-10-06 17:15:00+02:00,75.39
2025-10-06 17:30:00+02:00,79.78
2025-10-06 17:45:00+02:00,92.44
2025-10-06 18:00:00+02:00,73.05
2025-10-06 18:15:00+02:00,91.0
2025-10-06 18:30:00+02:00,115.08
2025-10-06 18:45:00+02:00,133.14
2025-10-06 19:00:00+02:00,118.54
2025-10-06 19:15:00+02:00,136.92
2025-10-06 19:30:00+02:00,158.18
2025-10-06 19:45:00+02:00,159.99
2025-10-06 20:00:00+02:00,158.18
2025-10-06 20:15:00+02:00,133.16
2025-10-06 20:30:00+02:00,127.0
2025-10-06 20:45:00+02:00,121.18
2025-10-06 21:00:00+02:00,127.88
2025-10-06 21:15:00+02:00,113.77
2025-10-06 21:30:00+02:00,99.07
2025-10-06 21:45:00+02:00,102.61
2025-10-06 22:00:00+02:00,90.46
2025-10-06 22:15:00+02:00,97.85
2025-10-06 22:30:00+02:00,115.2
2025-10-06 22:45:00+02:00,109.62
2025-10-06 23:00:00+02:00,112.33
2025-10-06 23:15:00+02:00,88.94
2025-10-06 23:30:00+02:00,99.61
2025-10-06 23:45:00+02:00,84.2
2025-10-07 00:00:00+02:00,105.51
2025-10-07 00:15:00+02:00,102.6
2025-10-07 00:30:00+02:00,85.4
2025-10-07 00:45:00+02:00,61.56
2025-10-07 01:00:00+02:00,100.0
2025-10-07 01:15:00+02:00,89.61
2025-10-07 01:30:00+02:00,92.68
2025-10-07 01:45:00+02:00,75.58
2025-10-07 02:00:00+02:00,85.75
2025-10-07 02:15:00+02:00,68.32
2025-10-07 02:30:00+02:00,81.78
2025-10-07 02:45:00+02:00,66.8
2025-10-07 03:00:00+02:00,85.97
2025-10-07 03:15:00+02:00,78.11
2025-10-07 03:30:00+02:00,79.12
2025-10-07 03:45:00+02:00,70.18
2025-10-07 04:00:00+02:00,73.11
2025-10-07 04:15:00+02:00,71.75
2025-10-07 04:30:00+02:00,78.86
2025-10-07 04:45:00+02:00,74.16
2025-10-07 05:00:00+02:00,71.84
2025-10-07 05:15:00+02:00,79.1
2025-10-07 05:30:00+02:00,86.97
2025-10-07 05:45:00+02:00,99.48
2025-10-07 06:00:00+02:00,104.57
2025-10-07 06:15:00+02:00,108.09
2025-10-07 06:30:00+02:00,87.92
2025-10-07 06:45:00+02:00,93.34
2025-10-07 07:00:00+02:00,112.55
2025-10-07 07:15:00+02:00,117.88
2025-10-07 07:30:00+02:00,124.5
2025-10-07 07:45:00+02:00,129.12
2025-10-07 08:00:00+02:00,150.55
2025-10-07 08:15:00+02:00,135.79
2025-10-07 08:30:00+02:00,126.92
2025-10-07 08:45:00+02:00,116.0
2025-10-07 09:00:00+02:00,161.42
2025-10-07 09:15:00+02:00,119.77
2025-10-07 09:30:00+02:00,107.67
2025-10-07 09:45:00+02:00,83.54
2025-10-07 10:00:00+02:00,96.93
2025-10-07 10:15:00+02:00,78.72
2025-10-07 10:30:00+02:00,67.81
2025-10-07 10:45:00+02:00,60.1
2025-10-07 11:00:00+02:00,66.33
2025-10-07 11:15:00+02:00,57.12
2025-10-07 11:30:00+02:00,45.0
2025-10-07 11:45:00+02:00,38.6
2025-10-07 12:00:00+02:00,58.78
2025-10-07 12:15:00+02:00,50.73
2025-10-07 12:30:00+02:00,49.0
2025-10-07 12:45:00+02:00,45.0
2025-10-07 13:00:00+02:00,45.0
2025-10-07 13:15:00+02:00,43.42
2025-10-07 13:30:00+02:00,40.0
2025-10-07 13:45:00+02:00,37.2
2025-10-07 14:00:00+02:00,37.2
2025-10-07 14:15:00+02:00,35.75
2025-10-07 14:30:00+02:00,36.83
2025-10-07 14:45:00+02:00,39.58
2025-10-07 15:00:00+02:00,37.2
